timestamp_iso,timestamp_ms,overall_cpu_pct,load1,load5,load15,burning,workers,cpu0_pct,cpu1_pct,cpu2_pct,cpu3_pct,freq0_khz,freq1_khz,freq2_khz,freq3_khz,temp0_c,voltage_v,current_a,power_w,voltage_raw,current_raw,power_raw
2025-09-29T13:38:17.397093,1759153097397,92,5.4794921875,3.3720703125,2.26904296875,1,6,86,95,93,93,1600000,1600000,1600000,1600000,52.0,0.216,2.061,6.366,216,20607,63660
2025-09-29T13:38:17.898372,1759153097898,87,5.4794921875,3.3720703125,2.26904296875,1,6,80,88,91,89,1600000,1600000,1600000,1600000,52.0,0.216,2.061,6.366,216,20607,63660
2025-09-29T13:38:18.398594,1759153098398,90,5.4794921875,3.3720703125,2.26904296875,1,6,90,91,88,91,1600000,1600000,1600000,1600000,52.0,0.216,2.061,6.366,216,20607,63660
2025-09-29T13:38:18.900040,1759153098900,88,5.36083984375,3.3828125,2.27880859375,1,6,91,86,86,90,1600000,1600000,1600000,1600000,52.0,0.216,2.061,6.366,216,20607,63660
2025-09-29T13:38:19.400904,1759153099400,86,5.36083984375,3.3828125,2.27880859375,1,6,89,87,81,87,1600000,1600000,1600000,1600000,52.0,0.216,2.061,6.366,216,20607,63659
2025-09-29T13:38:19.901572,1759153099901,87,5.36083984375,3.3828125,2.27880859375,1,6,91,80,89,87,1600000,1600000,1600000,1600000,52.0,0.216,2.061,6.366,216,20607,63659
2025-09-29T13:38:20.402706,1759153100402,92,5.36083984375,3.3828125,2.27880859375,1,6,88,95,90,93,1600000,1600000,1600000,1600000,52.0,0.216,2.061,6.366,216,20607,63659
2025-09-29T13:38:20.903511,1759153100903,89,5.36083984375,3.3828125,2.27880859375,1,6,88,88,91,90,1600000,1600000,1600000,1600000,52.0,0.216,2.061,6.366,216,20607,63659
2025-09-29T13:38:21.404744,1759153101404,88,5.36083984375,3.3828125,2.27880859375,1,6,85,89,85,93,1600000,1600000,1600000,1600000,52.0,0.216,2.061,6.366,216,20607,63659
2025-09-29T13:38:21.905166,1759153101905,86,5.36083984375,3.3828125,2.27880859375,1,6,82,91,87,82,1600000,1600000,1600000,1600000,52.0,0.216,2.061,6.366,216,20607,63659
2025-09-29T13:38:22.406958,1759153102406,87,5.36083984375,3.3828125,2.27880859375,1,6,86,86,85,92,1600000,1600000,1600000,1600000,52.0,0.216,2.061,6.366,216,20607,63659
2025-09-29T13:38:22.907794,1759153102907,90,5.36083984375,3.3828125,2.27880859375,1,6,93,91,83,91,1600000,1600000,1600000,1600000,52.0,0.216,2.061,6.366,216,20607,63659
2025-09-29T13:38:23.408414,1759153103408,94,5.36083984375,3.3828125,2.27880859375,1,6,96,93,91,95,1600000,1600000,1600000,1600000,52.0,0.216,2.061,6.366,216,20607,63658
2025-09-29T13:38:23.908864,1759153103908,91,5.8125,3.50927734375,2.32568359375,1,6,91,90,94,92,1600000,1600000,1600000,1600000,52.0,0.216,2.061,6.366,216,20607,63658
2025-09-29T13:38:24.410160,1759153104410,88,5.8125,3.50927734375,2.32568359375,1,6,88,84,90,91,1600000,1600000,1600000,1600000,52.0,0.216,2.061,6.366,216,20607,63658
2025-09-29T13:38:24.911241,1759153104911,87,5.8125,3.50927734375,2.32568359375,1,6,89,89,87,83,1600000,1600000,1600000,1600000,52.0,0.216,2.061,6.366,216,20607,63658
2025-09-29T13:38:25.413929,1759153105413,91,5.8125,3.50927734375,2.32568359375,1,6,86,91,96,91,1600000,1600000,1600000,1600000,52.0,0.216,2.061,6.366,216,20607,63658
2025-09-29T13:38:25.912889,1759153105912,90,5.8125,3.50927734375,2.32568359375,1,6,93,92,87,90,1600000,1600000,1600000,1600000,52.0,0.216,2.061,6.366,216,20607,63658
2025-09-29T13:38:26.414381,1759153106414,89,5.8125,3.50927734375,2.32568359375,1,6,91,91,89,87,1600000,1600000,1600000,1600000,52.0,0.216,2.061,6.366,216,20607,63658
2025-09-29T13:38:26.915178,1759153106915,87,5.8125,3.50927734375,2.32568359375,1,6,89,93,80,87,1600000,1600000,1600000,1600000,52.0,0.216,2.061,6.366,216,20607,63658
2025-09-29T13:38:27.416500,1759153107416,93,5.8125,3.50927734375,2.32568359375,1,6,93,96,92,91,1600000,1600000,1600000,1600000,52.0,0.216,2.061,6.366,216,20607,63657
2025-09-29T13:38:27.917100,1759153107917,91,5.8125,3.50927734375,2.32568359375,1,6,93,94,88,91,1600000,1600000,1600000,1600000,52.0,0.216,2.061,6.366,216,20607,63657
2025-09-29T13:38:28.418577,1759153108418,90,5.8125,3.50927734375,2.32568359375,1,6,84,84,95,96,1600000,1600000,1600000,1600000,52.0,0.216,2.061,6.366,216,20607,63657
2025-09-29T13:38:28.919669,1759153108919,90,6.14794921875,3.6171875,2.3671875,1,6,91,86,96,88,1600000,1600000,1600000,1600000,52.0,0.216,2.061,6.366,216,20607,63657
2025-09-29T13:38:29.421582,1759153109421,93,6.14794921875,3.6171875,2.3671875,1,6,97,89,93,92,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.366,216,20607,63657
2025-09-29T13:38:29.921466,1759153109921,93,6.14794921875,3.6171875,2.3671875,1,6,93,90,100,91,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.366,216,20607,63657
2025-09-29T13:38:30.422882,1759153110422,92,6.14794921875,3.6171875,2.3671875,1,6,93,85,92,97,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.366,216,20607,63657
2025-09-29T13:38:30.923676,1759153110923,88,6.14794921875,3.6171875,2.3671875,1,6,90,85,90,87,1600000,1600000,1600000,1600000,52.0,0.216,2.061,6.366,216,20607,63657
2025-09-29T13:38:31.423891,1759153111423,89,6.14794921875,3.6171875,2.3671875,1,6,88,87,91,88,1600000,1600000,1600000,1600000,52.0,0.216,2.061,6.366,216,20607,63656
2025-09-29T13:38:31.925548,1759153111925,90,6.14794921875,3.6171875,2.3671875,1,6,91,89,92,89,1600000,1600000,1600000,1600000,52.0,0.216,2.061,6.366,216,20607,63656
2025-09-29T13:38:32.426570,1759153112426,93,6.14794921875,3.6171875,2.3671875,1,6,88,93,97,95,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.366,216,20607,63656
2025-09-29T13:38:32.932498,1759153112932,93,6.14794921875,3.6171875,2.3671875,1,6,93,87,96,96,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.366,216,20607,63656
2025-09-29T13:38:33.430116,1759153113430,94,6.14794921875,3.6171875,2.3671875,1,6,93,88,96,98,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.366,216,20607,63656
2025-09-29T13:38:33.930285,1759153113930,87,6.29638671875,3.6904296875,2.3974609375,1,6,89,86,88,85,1600000,1600000,1600000,1600000,52.0,0.216,2.061,6.366,216,20607,63656
2025-09-29T13:38:34.432410,1759153114432,88,6.29638671875,3.6904296875,2.3974609375,1,6,93,90,81,89,1600000,1600000,1600000,1600000,52.0,0.216,2.061,6.366,216,20607,63656
2025-09-29T13:38:34.933852,1759153114933,92,6.29638671875,3.6904296875,2.3974609375,1,6,93,91,90,95,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.366,216,20607,63656
2025-09-29T13:38:35.434759,1759153115434,91,6.29638671875,3.6904296875,2.3974609375,1,6,91,93,88,90,1600000,1600000,1600000,1600000,52.0,0.216,2.061,6.366,216,20607,63656
2025-09-29T13:38:35.935180,1759153115935,93,6.29638671875,3.6904296875,2.3974609375,1,6,87,93,95,97,1600000,1600000,1600000,1600000,52.0,0.216,2.061,6.365,216,20607,63655
2025-09-29T13:38:36.436731,1759153116436,90,6.29638671875,3.6904296875,2.3974609375,1,6,86,91,91,91,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63655
2025-09-29T13:38:36.938327,1759153116938,92,6.29638671875,3.6904296875,2.3974609375,1,6,92,93,88,94,1600000,1600000,1600000,1600000,52.0,0.216,2.061,6.365,216,20607,63655
2025-09-29T13:38:37.438990,1759153117438,90,6.29638671875,3.6904296875,2.3974609375,1,6,91,88,90,91,1600000,1600000,1600000,1600000,52.0,0.216,2.061,6.365,216,20607,63655
2025-09-29T13:38:37.939765,1759153117939,88,6.29638671875,3.6904296875,2.3974609375,1,6,89,81,92,92,1600000,1600000,1600000,1600000,52.0,0.216,2.061,6.365,216,20607,63655
2025-09-29T13:38:38.441118,1759153118441,88,6.29638671875,3.6904296875,2.3974609375,1,6,83,93,91,85,1600000,1600000,1600000,1600000,52.0,0.216,2.061,6.365,216,20607,63655
2025-09-29T13:38:38.942084,1759153118942,90,6.1123046875,3.69580078125,2.40625,1,6,92,89,89,91,1600000,1600000,1600000,1600000,52.0,0.216,2.061,6.365,216,20607,63655
2025-09-29T13:38:39.442765,1759153119442,92,6.1123046875,3.69580078125,2.40625,1,6,90,91,93,95,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63654
2025-09-29T13:38:39.943931,1759153119943,87,6.1123046875,3.69580078125,2.40625,1,6,85,87,88,90,1600000,1600000,1600000,1600000,52.0,0.216,2.061,6.365,216,20607,63654
2025-09-29T13:38:40.445065,1759153120445,90,6.1123046875,3.69580078125,2.40625,1,6,89,84,93,95,1600000,1600000,1600000,1600000,52.0,0.216,2.061,6.365,216,20607,63654
2025-09-29T13:38:40.946100,1759153120946,90,6.1123046875,3.69580078125,2.40625,1,6,88,91,91,90,1600000,1600000,1600000,1600000,52.0,0.216,2.061,6.365,216,20607,63654
2025-09-29T13:38:41.447279,1759153121447,88,6.1123046875,3.69580078125,2.40625,1,6,84,87,93,89,1600000,1600000,1600000,1600000,52.0,0.216,2.061,6.365,216,20607,63654
2025-09-29T13:38:41.948323,1759153121948,92,6.1123046875,3.69580078125,2.40625,1,6,93,96,91,90,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63654
2025-09-29T13:38:42.448437,1759153122448,92,6.1123046875,3.69580078125,2.40625,1,6,93,94,89,93,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63654
2025-09-29T13:38:42.950017,1759153122950,87,6.1123046875,3.69580078125,2.40625,1,6,88,87,85,87,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63654
2025-09-29T13:38:43.451116,1759153123451,90,6.1123046875,3.69580078125,2.40625,1,6,81,95,89,95,1600000,1600000,1600000,1600000,52.0,0.216,2.061,6.365,216,20607,63653
2025-09-29T13:38:43.951952,1759153123951,93,6.18359375,3.7509765625,2.43115234375,1,6,91,89,95,97,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63653
2025-09-29T13:38:44.458993,1759153124458,95,6.18359375,3.7509765625,2.43115234375,1,6,91,93,100,97,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63653
2025-09-29T13:38:44.960636,1759153124960,87,6.18359375,3.7509765625,2.43115234375,1,6,84,91,87,88,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63653
2025-09-29T13:38:45.461272,1759153125461,89,6.18359375,3.7509765625,2.43115234375,1,6,91,91,86,89,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63653
2025-09-29T13:38:45.962300,1759153125962,88,6.18359375,3.7509765625,2.43115234375,1,6,88,88,87,89,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63653
2025-09-29T13:38:46.463184,1759153126463,89,6.18359375,3.7509765625,2.43115234375,1,6,89,87,90,89,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63653
2025-09-29T13:38:46.963524,1759153126963,91,6.18359375,3.7509765625,2.43115234375,1,6,93,93,86,91,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63653
2025-09-29T13:38:47.464494,1759153127464,90,6.18359375,3.7509765625,2.43115234375,1,6,89,93,88,88,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63652
2025-09-29T13:38:47.965852,1759153127965,93,6.18359375,3.7509765625,2.43115234375,1,6,91,95,94,90,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63652
2025-09-29T13:38:48.465864,1759153128465,92,6.18359375,3.7509765625,2.43115234375,1,6,90,93,91,93,1600000,1600000,1600000,1600000,52.0,0.216,2.061,6.365,216,20607,63652
2025-09-29T13:38:48.967957,1759153128967,90,6.3291015625,3.82177734375,2.46142578125,1,6,82,91,96,91,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63652
2025-09-29T13:38:49.467759,1759153129467,92,6.3291015625,3.82177734375,2.46142578125,1,6,87,93,96,92,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63652
2025-09-29T13:38:49.969090,1759153129969,92,6.3291015625,3.82177734375,2.46142578125,1,6,93,91,89,93,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63652
2025-09-29T13:38:50.469905,1759153130469,85,6.3291015625,3.82177734375,2.46142578125,1,6,82,91,84,85,1600000,1600000,1600000,1600000,52.0,0.216,2.061,6.365,216,20607,63652
2025-09-29T13:38:50.971210,1759153130971,91,6.3291015625,3.82177734375,2.46142578125,1,6,91,89,90,94,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63652
2025-09-29T13:38:51.471915,1759153131471,94,6.3291015625,3.82177734375,2.46142578125,1,6,96,97,93,90,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63652
2025-09-29T13:38:51.973019,1759153131973,86,6.3291015625,3.82177734375,2.46142578125,1,6,82,81,88,91,1600000,1600000,1600000,1600000,52.0,0.216,2.061,6.365,216,20607,63651
2025-09-29T13:38:52.474569,1759153132474,89,6.3291015625,3.82177734375,2.46142578125,1,6,89,91,87,90,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63651
2025-09-29T13:38:52.983223,1759153132983,90,6.3291015625,3.82177734375,2.46142578125,1,6,89,90,89,93,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63651
2025-09-29T13:38:53.477425,1759153133477,90,6.3291015625,3.82177734375,2.46142578125,1,6,93,89,88,92,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63651
2025-09-29T13:38:53.977892,1759153133977,92,5.982421875,3.79150390625,2.45849609375,1,6,87,95,91,93,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63651
2025-09-29T13:38:54.478460,1759153134478,92,5.982421875,3.79150390625,2.45849609375,1,6,94,90,91,93,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63651
2025-09-29T13:38:54.978918,1759153134978,89,5.982421875,3.79150390625,2.45849609375,1,6,85,92,91,90,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63651
2025-09-29T13:38:55.480456,1759153135480,92,5.982421875,3.79150390625,2.45849609375,1,6,91,95,92,91,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63651
2025-09-29T13:38:55.982078,1759153135982,91,5.982421875,3.79150390625,2.45849609375,1,6,93,91,87,94,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63650
2025-09-29T13:38:56.483463,1759153136483,92,5.982421875,3.79150390625,2.45849609375,1,6,97,88,96,88,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63650
2025-09-29T13:38:56.984226,1759153136984,90,5.982421875,3.79150390625,2.45849609375,1,6,85,88,90,95,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63650
2025-09-29T13:38:57.485298,1759153137485,91,5.982421875,3.79150390625,2.45849609375,1,6,91,91,89,94,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63650
2025-09-29T13:38:57.986827,1759153137986,89,5.982421875,3.79150390625,2.45849609375,1,6,93,85,86,90,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63650
2025-09-29T13:38:58.487698,1759153138487,89,5.982421875,3.79150390625,2.45849609375,1,6,93,89,88,84,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63650
2025-09-29T13:38:58.988408,1759153138988,90,6.06396484375,3.84521484375,2.48291015625,1,6,90,91,94,83,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63650
2025-09-29T13:38:59.489895,1759153139489,91,6.06396484375,3.84521484375,2.48291015625,1,6,89,87,95,94,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63650
2025-09-29T13:38:59.991126,1759153139991,88,6.06396484375,3.84521484375,2.48291015625,1,6,88,91,89,84,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63649
2025-09-29T13:39:00.492236,1759153140492,89,6.06396484375,3.84521484375,2.48291015625,1,6,84,86,93,95,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63649
2025-09-29T13:39:00.996616,1759153140996,90,6.06396484375,3.84521484375,2.48291015625,1,6,86,88,92,93,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63649
2025-09-29T13:39:01.494645,1759153141494,90,6.06396484375,3.84521484375,2.48291015625,1,6,89,91,90,89,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63649
2025-09-29T13:39:01.995649,1759153141995,93,6.06396484375,3.84521484375,2.48291015625,1,6,91,95,91,94,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63649
2025-09-29T13:39:02.496953,1759153142496,90,6.06396484375,3.84521484375,2.48291015625,1,6,90,89,91,89,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63649
2025-09-29T13:39:02.998008,1759153142998,91,6.06396484375,3.84521484375,2.48291015625,1,6,89,94,93,90,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63649
2025-09-29T13:39:03.498970,1759153143498,90,6.06396484375,3.84521484375,2.48291015625,1,6,93,86,92,89,1600000,1600000,1600000,1600000,52.0,0.216,2.061,6.365,216,20607,63649
2025-09-29T13:39:03.999798,1759153143999,90,6.21923828125,3.91455078125,2.5126953125,1,6,91,88,87,93,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63648
2025-09-29T13:39:04.500480,1759153144500,92,6.21923828125,3.91455078125,2.5126953125,1,6,93,89,94,91,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63648
2025-09-29T13:39:05.002922,1759153145002,91,6.21923828125,3.91455078125,2.5126953125,1,6,89,93,92,91,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63648
2025-09-29T13:39:05.503818,1759153145503,84,6.21923828125,3.91455078125,2.5126953125,1,6,88,84,81,82,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63648
2025-09-29T13:39:06.005208,1759153146005,87,6.21923828125,3.91455078125,2.5126953125,1,6,89,84,91,86,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63648
2025-09-29T13:39:06.505961,1759153146505,89,6.21923828125,3.91455078125,2.5126953125,1,6,91,89,87,89,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63648
2025-09-29T13:39:07.007264,1759153147007,93,6.21923828125,3.91455078125,2.5126953125,1,6,94,93,91,93,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63648
2025-09-29T13:39:07.508095,1759153147508,93,6.21923828125,3.91455078125,2.5126953125,1,6,91,95,93,93,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63648
2025-09-29T13:39:08.008679,1759153148008,88,6.21923828125,3.91455078125,2.5126953125,1,6,84,87,93,86,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63647
2025-09-29T13:39:08.509997,1759153148509,90,6.21923828125,3.91455078125,2.5126953125,1,6,92,90,92,86,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63647
2025-09-29T13:39:09.011373,1759153149011,94,6.3623046875,3.982421875,2.54248046875,1,6,89,97,94,95,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63647
2025-09-29T13:39:09.512595,1759153149512,91,6.3623046875,3.982421875,2.54248046875,1,6,86,95,91,93,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63647
2025-09-29T13:39:10.024152,1759153150024,87,6.3623046875,3.982421875,2.54248046875,1,6,86,90,83,89,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63647
2025-09-29T13:39:10.515398,1759153150515,91,6.3623046875,3.982421875,2.54248046875,1,6,91,85,95,93,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63647
2025-09-29T13:39:11.016513,1759153151016,93,6.3623046875,3.982421875,2.54248046875,1,6,95,91,95,89,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63647
2025-09-29T13:39:11.520146,1759153151520,93,6.3623046875,3.982421875,2.54248046875,1,6,95,93,94,90,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63647
2025-09-29T13:39:12.018688,1759153152018,92,6.3623046875,3.982421875,2.54248046875,1,6,91,92,92,93,1600000,1600000,1600000,1600000,53.0,0.216,2.061,6.365,216,20607,63646
